"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
400 0.95 10 165 335 0.947172628983587 8.35389568645285 FALSE ""
600 1.5 1.5 483 336 1.50448253370152 1.55145799527642 FALSE ""
800 1.5 1.5 679 337 1.49516849851453 1.64257811845062 FALSE ""
800 0.95 1.5 893 338 0.941036655571594 1.58859838875589 FALSE ""
800 0.95 1.5 420 339 0.947402970930181 1.52984188609476 FALSE ""
400 1.15 10 370 340 1.14077121221681 10.3879183846532 FALSE ""
800 1.15 1.5 266 341 1.15317134473683 1.47979764345684 FALSE ""
600 0.95 1.5 571 342 0.940437075962673 1.49087930046979 FALSE ""
1000 0.95 1.5 671 343 0.948594911967447 1.56138049517916 FALSE ""
800 1.15 10 754 344 1.1512389264015 10.4775564740332 FALSE ""
800 1.15 1.5 701 345 1.17663567914525 1.70054588367019 FALSE ""
400 0.95 1.5 556 346 0.950069469928765 1.48382441611937 FALSE ""
400 1.5 1.5 493 347 1.55457103066406 1.38624056561267 FALSE ""
600 1.15 1.5 319 348 1.14737856084234 1.44782725936791 FALSE ""
1000 1.5 10 751 349 1.50308940711678 10.0166111573761 FALSE ""
600 1.15 1.5 850 350 1.15620607691982 1.69166779821863 FALSE ""
600 1.5 10 416 351 1.51117847598171 9.886465924728 FALSE ""
1000 1.5 1.5 27 352 1.51397391983432 1.73191612849506 FALSE ""
200 1.5 1.5 895 353 1.48061512487025 1.59879657213722 FALSE ""
1000 1.15 1.5 638 354 1.15364004099168 1.56679343456035 FALSE ""
400 1.5 10 257 355 1.50481864872573 11.2590738193575 FALSE ""
200 1.15 10 58 356 1.14409794750378 9.88540980887625 FALSE ""
1000 0.95 1.5 908 357 0.953886091417219 1.55212561245284 FALSE ""
400 0.95 10 43 358 0.956105126191384 10.7421133880065 FALSE ""
400 1.15 10 42 359 1.15679463812876 9.99312242832775 FALSE ""
200 1.5 10 324 360 1.5159512391736 11.6470875113491 FALSE ""
800 1.5 10 400 361 1.49501260935007 9.71962063770738 FALSE ""
1000 1.15 1.5 477 362 1.14972179910731 1.50607608673241 FALSE ""
400 1.15 1.5 108 363 1.14383362117345 1.37643958247554 FALSE ""
800 1.5 1.5 27 364 1.47251228850519 1.41339674508657 FALSE ""
600 0.95 1.5 646 365 0.95461321690103 1.49751004586367 FALSE ""
200 1.5 10 653 366 1.47131216837406 10.1655684231332 FALSE ""
800 0.95 10 808 367 0.950667163888492 9.50704670609574 FALSE ""
400 0.95 10 723 368 0.946499866327783 10.4139818652489 FALSE ""
800 1.15 10 251 369 1.15073266970111 10.5445760178622 FALSE ""
800 1.15 1.5 847 370 1.15663423280562 1.47128953041719 FALSE ""
200 1.5 1.5 790 371 1.48844630111179 1.49978455029678 FALSE ""
200 1.15 10 788 372 1.1520783377409 10.6994850381531 FALSE ""
1000 0.95 1.5 513 373 0.959939720728781 1.56040997349335 FALSE ""
800 0.95 10 907 374 0.949821069826414 9.2023244074335 FALSE ""
800 1.5 1.5 486 375 1.47647458397808 1.40280570141206 FALSE ""
600 1.5 10 212 376 1.49848618274259 10.2850075955988 FALSE ""
400 1.15 1.5 734 377 1.16130585581372 1.63994577446454 FALSE ""
